place	url	type	parent	latitude	longitude
Ohmer, California	https://en.wikipedia.org/wiki/Ohmer,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	38°00′35″N	122°01′22″W
Grizzly Bay	https://en.wikipedia.org/wiki/Grizzly_Bay	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	38°07′N	122°00′W
Half Moon Bay (California)	https://en.wikipedia.org/wiki/Half_Moon_Bay_(California)	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°29′00″N	122°28′19″W
Clifton Court Forebay	https://en.wikipedia.org/wiki/Clifton_Court_Forebay	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°49′48″N	121°33′24″W
Tomales Bay	https://en.wikipedia.org/wiki/Tomales_Bay	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	38°08′55″N	122°53′52″W
Richmond Inner Harbor	https://en.wikipedia.org/wiki/Richmond_Inner_Harbor	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°54′07″N	122°20′28″W
Petaluma River	https://en.wikipedia.org/wiki/Petaluma_River	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	38°18′18″N	122°43′3″W
Napa, California	https://en.wikipedia.org/wiki/Napa,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	38°18′17″N	122°17′56″W
Cupertino, California	https://en.wikipedia.org/wiki/Cupertino,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°19′23″N	122°01′55″W
Milpitas, California	https://en.wikipedia.org/wiki/Milpitas,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°26′5″N	121°53′42″W
Foster City, California	https://en.wikipedia.org/wiki/Foster_City,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°33′5″N	122°15′59″W
Belmont, California	https://en.wikipedia.org/wiki/Belmont,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°31′5″N	122°17′30″W
Vacaville, California	https://en.wikipedia.org/wiki/Vacaville,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	38°21′14″N	121°58′22″W
San Carlos, California	https://en.wikipedia.org/wiki/San_Carlos,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°29′44″N	122°16′00″W
East Palo Alto, California	https://en.wikipedia.org/wiki/East_Palo_Alto,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°28′1″N	122°8′23″W
Half Moon Bay, California	https://en.wikipedia.org/wiki/Half_Moon_Bay,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°27′32″N	122°26′13″W
Saratoga, California	https://en.wikipedia.org/wiki/Saratoga,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°16′21″N	122°1′10″W
Campbell, California	https://en.wikipedia.org/wiki/Campbell,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°17′2″N	121°57′18″W
Gilroy, California	https://en.wikipedia.org/wiki/Gilroy,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°0′43″N	121°34′48″W
Redwood City, California	https://en.wikipedia.org/wiki/Redwood_City,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°28′58″N	122°14′10″W
San Anselmo, California	https://en.wikipedia.org/wiki/San_Anselmo,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°58′29″N	122°33′42″W
Sonoma, California	https://en.wikipedia.org/wiki/Sonoma,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	38°17′20″N	122°27′32″W
Martinez, California	https://en.wikipedia.org/wiki/Martinez,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	38°01′10″N	122°08′03″W
Mount Diablo State Park	https://en.wikipedia.org/wiki/Mount_Diablo_State_Park	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°52′54″N	121°54′51″W
Rancho San Pablo	https://en.wikipedia.org/wiki/Rancho_San_Pablo	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°57′36″N	122°19′48″W
Presidio of San Francisco	https://en.wikipedia.org/wiki/Presidio_of_San_Francisco	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°47′53″N	122°27′57″W
Rancho Arroyo de Las Nueces y Bolbones	https://en.wikipedia.org/wiki/Rancho_Arroyo_de_Las_Nueces_y_Bolbones	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°55′12″N	122°01′12″W
Rancho Boca de la Canada del Pinole	https://en.wikipedia.org/wiki/Rancho_Boca_de_la_Canada_del_Pinole	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°56′24″N	122°09′36″W
Rancho San Ramon (Pacheco-Castro)	https://en.wikipedia.org/wiki/Rancho_San_Ramon_(Pacheco-Castro)	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°52′12″N	122°00′00″W
Rancho San Ramon (Amador)	https://en.wikipedia.org/wiki/Rancho_San_Ramon_(Amador)	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°42′36″N	121°57′00″W
Moraga, California	https://en.wikipedia.org/wiki/Moraga,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°50′06″N	122°07′47″W
Port Chicago disaster	https://en.wikipedia.org/wiki/Port_Chicago_disaster	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	38°03′27″N	122°01′47″W
San Francisco, California	https://en.wikipedia.org/wiki/San_Francisco,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°46′39″N	122°24′59″W
File:06903-Martinez-1906-Courthouse of Contra Costa Co.-Br%C3%BCck %26 Sohn Kunstverlag.jpg	https://en.wikipedia.org/wiki/File:06903-Martinez-1906-Courthouse_of_Contra_Costa_Co.-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	Latitude38° 0′ 2″ N	Longitude121° 52′ 48″ W
Point Pinole Regional Shoreline	https://en.wikipedia.org/wiki/Point_Pinole_Regional_Shoreline	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	38°00′22″N	122°21′45″W
Clayton-Marsh Creek-Greenville Fault	https://en.wikipedia.org/wiki/Clayton-Marsh_Creek-Greenville_Fault	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°42′N	121°40′W
Danville, California	https://en.wikipedia.org/wiki/Danville,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°49′18″N	122°00′00″W
Rosie the Riveter/World War II Home Front National Historical Park	https://en.wikipedia.org/wiki/Rosie_the_Riveter/World_War_II_Home_Front_National_Historical_Park	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°54′34.36″N	122°21′26.48″W
Camino Tassajara, California	https://en.wikipedia.org/wiki/Camino_Tassajara,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°47′24″N	121°53′08″W
Brushy Peak Regional Preserve	https://en.wikipedia.org/wiki/Brushy_Peak_Regional_Preserve	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°44′59″N	121°42′30″W
Los Vaqueros Reservoir	https://en.wikipedia.org/wiki/Los_Vaqueros_Reservoir	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°49′13″N	121°44′02″W
Diablo Range	https://en.wikipedia.org/wiki/Diablo_Range	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	36°22′10.844″N	120°38′39.609″W
North Gate, California	https://en.wikipedia.org/wiki/North_Gate,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°54′22″N	121°59′53″W
Blackhawk, California	https://en.wikipedia.org/wiki/Blackhawk,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°49′15″N	121°54′28″W
Black Diamond Mines Regional Preserve	https://en.wikipedia.org/wiki/Black_Diamond_Mines_Regional_Preserve	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°57′1″N	121°51′25″W
Bethel Island, California	https://en.wikipedia.org/wiki/Bethel_Island,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	38°00′54″N	121°38′26″W
Alamo, California	https://en.wikipedia.org/wiki/Alamo,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°51′01″N	122°01′56″W
Castle Hill, California	https://en.wikipedia.org/wiki/Castle_Hill,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°52′23″N	122°03′26″W
San Miguel, Contra Costa County, California	https://en.wikipedia.org/wiki/San_Miguel,_Contra_Costa_County,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°53′15″N	122°02′08″W
Orinda, California	https://en.wikipedia.org/wiki/Orinda,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°52′58″N	122°10′47″W
Rancho Acalanes	https://en.wikipedia.org/wiki/Rancho_Acalanes	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°54′00″N	122°07′12″W
Hookston, California	https://en.wikipedia.org/wiki/Hookston,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°56′29″N	122°03′10″W
Somersville, California	https://en.wikipedia.org/wiki/Somersville,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°57′25″N	121°51′52″W
Avon, Contra Costa County, California	https://en.wikipedia.org/wiki/Avon,_Contra_Costa_County,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	38°01′58″N	122°04′31″W
Neroly, California	https://en.wikipedia.org/wiki/Neroly,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°59′22″N	121°45′02″W
Giant, Richmond, California	https://en.wikipedia.org/wiki/Giant,_Richmond,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°59′26″N	122°21′26″W
Nortonville, California	https://en.wikipedia.org/wiki/Nortonville,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°57′28″N	121°52′50″W
Briones Regional Park	https://en.wikipedia.org/wiki/Briones_Regional_Park	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°56′09″N	122°08′15″W
Benicia, California	https://en.wikipedia.org/wiki/Benicia,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	38°3′48″N	122°9′22″W
Ashland, California	https://en.wikipedia.org/wiki/Ashland,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°41′41″N	122°06′50″W
Empire, Contra Costa County, California	https://en.wikipedia.org/wiki/Empire,_Contra_Costa_County,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	38°00′13″N	121°48′54″W
Fairview, California	https://en.wikipedia.org/wiki/Fairview,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°40′43″N	122°02′45″W
Eckley, California	https://en.wikipedia.org/wiki/Eckley,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	38°03′14″N	122°12′10″W
Hooper, California	https://en.wikipedia.org/wiki/Hooper,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	38°01′11″N	121°51′05″W
San Leandro Bay	https://en.wikipedia.org/wiki/San_Leandro_Bay	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°45′07″N	122°13′16″W
Lake Berryessa	https://en.wikipedia.org/wiki/Lake_Berryessa	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	38°35′N	122°14′W
Bodega Bay	https://en.wikipedia.org/wiki/Bodega_Bay	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	38°16′25″N	123°00′22″W
Richardson Bay	https://en.wikipedia.org/wiki/Richardson_Bay	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°52′30″N	122°29′00″W
Mountain View, California	https://en.wikipedia.org/wiki/Mountain_View,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°23′22″N	122°4′55″W
Palo Alto, California	https://en.wikipedia.org/wiki/Palo_Alto,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°25′45″N	122°8′17″W
Golden Gate	https://en.wikipedia.org/wiki/Golden_Gate	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°49′N	122°30′W
Sonoma Creek	https://en.wikipedia.org/wiki/Sonoma_Creek	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	38°27′23″N	122°30′25″W
North Fair Oaks, California	https://en.wikipedia.org/wiki/North_Fair_Oaks,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°28′31″N	122°12′13″W
Hillsborough, California	https://en.wikipedia.org/wiki/Hillsborough,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°33′37″N	122°21′23″W
Larkspur, California	https://en.wikipedia.org/wiki/Larkspur,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°56′03″N	122°32′07″W
San Rafael, California	https://en.wikipedia.org/wiki/San_Rafael,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°58′25″N	122°31′52″W
Los Altos, California	https://en.wikipedia.org/wiki/Los_Altos,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°22′5″N	122°5′51″W
Morgan Hill, California	https://en.wikipedia.org/wiki/Morgan_Hill,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°07′50″N	121°39′16″W
South San Francisco, California	https://en.wikipedia.org/wiki/South_San_Francisco,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°39′22″N	122°25′32″W
San Bruno, California	https://en.wikipedia.org/wiki/San_Bruno,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°37′31″N	122°25′31″W
Menlo Park, California	https://en.wikipedia.org/wiki/Menlo_Park,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°27′10″N	122°11′00″W
Stanford, California	https://en.wikipedia.org/wiki/Stanford,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°25′21″N	122°9′55″W
Tamalpais-Homestead Valley, California	https://en.wikipedia.org/wiki/Tamalpais-Homestead_Valley,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°53′19″N	122°32′23″W
Donner Pass	https://en.wikipedia.org/wiki/Donner_Pass	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	39°18′52″N	120°19′37″W
Contra Costa Canal	https://en.wikipedia.org/wiki/Contra_Costa_Canal	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°59′13″N	121°43′27″W
Saranap	https://en.wikipedia.org/wiki/Saranap	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°53′06″N	122°04′34″W
Montalvin Manor, California	https://en.wikipedia.org/wiki/Montalvin_Manor,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°59′44″N	122°19′58″W
Saranap, California	https://en.wikipedia.org/wiki/Saranap,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°53′06″N	122°04′34″W
Reliez Valley, California	https://en.wikipedia.org/wiki/Reliez_Valley,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°56′24″N	122°06′10″W
Spanish Missions of California	https://en.wikipedia.org/wiki/Spanish_Missions_of_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	33°25′41.58″N	117°36′34.92″W
San Ramon, California	https://en.wikipedia.org/wiki/San_Ramon,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°46′48″N	121°58′41″W
Pleasant Hill, California	https://en.wikipedia.org/wiki/Pleasant_Hill,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°56′53″N	122°03′09″W
Lafayette, California	https://en.wikipedia.org/wiki/Lafayette,_California	link	San Francisco–Oakland–Berkeley, CA Metropolitan Statistical Area	37°53′09″N	122°07′05″W
